date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2023-02-13,AAPL,2023-02-24,138.0,Put,0.23,0.25,0.3991,-0.0521,0.01,-0.0506,0.0285,-0.0025
2023-02-13,AAPL,2023-02-24,142.0,Call,12.2,12.65,0.3512,0.9144,0.0167,-0.0829,0.0418,0.0386
2023-02-13,AAPL,2023-02-24,142.0,Put,0.45,0.47,0.3697,-0.0962,0.0173,-0.075,0.0455,-0.0043
2023-02-13,AAPL,2023-02-24,145.0,Call,9.65,9.9,0.3445,0.8518,0.0251,-0.1121,0.0618,0.0365
2023-02-13,AAPL,2023-02-24,145.0,Put,0.74,0.77,0.3492,-0.1514,0.0253,-0.097,0.0644,-0.0067
2023-02-13,AAPL,2023-02-24,148.0,Call,7.25,7.4,0.3347,0.7644,0.0344,-0.139,0.0822,0.0332
2023-02-13,AAPL,2023-02-24,148.0,Put,1.24,1.33,0.3358,-0.237,0.0347,-0.1219,0.0833,-0.0103
2023-02-13,AAPL,2023-02-24,150.0,Call,5.75,5.9,0.3254,0.692,0.0405,-0.1517,0.0939,0.0303
2023-02-13,AAPL,2023-02-24,150.0,Put,1.76,1.82,0.3269,-0.3099,0.0407,-0.1348,0.0941,-0.0133
2023-02-13,AAPL,2023-02-24,155.0,Call,2.81,2.87,0.3076,0.4654,0.0484,-0.1572,0.1061,0.0207
2023-02-13,AAPL,2023-02-24,155.0,Put,3.75,3.9,0.3104,-0.5372,0.0486,-0.141,0.1059,-0.0215
2023-02-13,AAPL,2023-02-24,157.5,Call,1.71,1.82,0.2964,0.3434,0.0465,-0.1388,0.0982,0.0154
2023-02-13,AAPL,2023-02-24,157.5,Put,5.2,5.35,0.3013,-0.6586,0.0467,-0.1239,0.0979,-0.0247
2023-02-13,AAPL,2023-02-24,160.0,Call,1.02,1.05,0.2903,0.2341,0.0396,-0.1125,0.0819,0.0105
2023-02-13,AAPL,2023-02-24,160.0,Put,7.0,7.2,0.3018,-0.7634,0.0398,-0.1018,0.0822,-0.0261
2023-02-13,AAPL,2023-02-24,162.5,Call,0.55,0.58,0.2858,0.1469,0.0301,-0.0826,0.0614,0.0066
2023-02-13,AAPL,2023-02-24,162.5,Put,8.95,11.5,0.4442,-0.7475,0.0276,-0.1608,0.0862,-0.0277
2023-02-13,AAPL,2023-02-24,165.0,Call,0.28,0.3,0.2832,0.0853,0.0206,-0.0553,0.0416,0.0039
2023-02-13,AAPL,2023-02-24,165.0,Put,10.9,13.8,0.461,-0.7979,0.0236,-0.1457,0.0767,-0.0283
2023-02-13,AAPL,2023-02-24,170.0,Call,0.07,0.08,0.2884,0.0261,0.0079,-0.0217,0.0162,0.0012
2023-02-13,AAPL,2023-02-24,170.0,Put,15.75,16.65,0.3296,-0.9688,0.0118,-0.0208,0.0195,-0.0133
2023-02-13,AAPL,2023-02-24,172.5,Call,0.03,0.05,0.2952,0.0146,0.0047,-0.0135,0.0099,0.0007
2023-02-13,AAPL,2023-02-24,172.5,Put,18.25,19.2,0.3816,-0.9648,0.0103,-0.0277,0.0218,-0.0156
2023-02-13,AAPL,2023-02-24,177.5,Call,0.01,0.03,0.2952,0.0031,0.0012,-0.0034,0.0025,0.0001
2023-02-13,AAPL,2023-02-24,177.5,Put,23.25,24.15,0.3816,-0.9975,0.0036,-0.0002,0.0032,0.0000
2023-02-13,AAPL,2023-02-24,180.0,Call,0.01,0.02,0.2952,0.0013,0.0005,-0.0016,0.0011,0.0001
2023-02-13,AAPL,2023-02-24,180.0,Put,25.75,26.65,0.3816,-1.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,185.0,Call,0.01,0.01,0.2952,0.0002,0.0001,-0.0003,0.0002,0.0000
2023-02-13,AAPL,2023-02-24,185.0,Put,30.75,31.65,0.3816,-1.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,190.0,Call,0.0,0.01,0.2952,0.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,190.0,Put,35.75,36.65,0.3816,-1.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,195.0,Call,0.0,0.01,0.2952,0.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,195.0,Put,40.75,41.6,0.3816,-1.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,200.0,Call,0.0,0.01,0.2952,0.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-02-24,200.0,Put,45.75,46.6,0.3816,-1.0,0.0,0.0,0.0,0.0000
2023-02-13,AAPL,2023-03-10,110.0,Call,42.9,45.35,0.5459,0.9927,0.0009,-0.0226,0.0081,0.0743
2023-02-13,AAPL,2023-03-10,110.0,Put,0.04,0.07,0.5459,-0.0073,0.0009,-0.0087,0.0081,-0.0008
2023-02-13,AAPL,2023-03-10,115.0,Call,38.95,40.2,0.6431,0.9666,0.0029,-0.0524,0.03,0.0747
2023-02-13,AAPL,2023-03-10,115.0,Put,0.07,0.09,0.5055,-0.011,0.0014,-0.0116,0.0117,-0.0012
2023-02-13,AAPL,2023-03-10,120.0,Call,34.0,35.2,0.5671,0.9616,0.0036,-0.0524,0.0335,0.0776
2023-02-13,AAPL,2023-03-10,120.0,Put,0.11,0.13,0.4672,-0.017,0.0022,-0.0155,0.017,-0.0019
2023-02-13,AAPL,2023-03-10,123.0,Call,30.3,32.25,0.3631,0.9926,0.0014,-0.0214,0.0083,0.0832
2023-02-13,AAPL,2023-03-10,123.0,Put,0.15,0.17,0.4472,-0.0229,0.003,-0.0191,0.0218,-0.0025
2023-02-13,AAPL,2023-03-10,127.0,Call,25.6,28.9,0.4188,0.9666,0.0044,-0.0404,0.0299,0.0830
2023-02-13,AAPL,2023-03-10,127.0,Put,0.22,0.24,0.4188,-0.0334,0.0044,-0.0244,0.0299,-0.0037
2023-02-13,AAPL,2023-03-10,131.0,Call,22.55,24.2,0.3194,0.9774,0.0042,-0.0299,0.0216,0.0870
2023-02-13,AAPL,2023-03-10,131.0,Put,0.33,0.35,0.3922,-0.0496,0.0065,-0.0314,0.0413,-0.0055
2023-02-13,AAPL,2023-03-10,135.0,Call,18.75,20.05,0.2739,0.9715,0.0059,-0.0308,0.0262,0.0891
2023-02-13,AAPL,2023-03-10,135.0,Put,0.4,0.55,0.3602,-0.0711,0.0094,-0.038,0.0547,-0.0078
2023-02-13,AAPL,2023-03-10,138.0,Call,16.75,17.2,0.3465,0.8996,0.0126,-0.0645,0.0709,0.0831
2023-02-13,AAPL,2023-03-10,138.0,Put,0.65,0.81,0.3519,-0.1037,0.0128,-0.0492,0.0752,-0.0106
2023-02-13,AAPL,2023-03-10,142.0,Call,12.45,13.6,0.2846,0.8761,0.0179,-0.0623,0.0824,0.0834
2023-02-13,AAPL,2023-03-10,142.0,Put,1.09,1.22,0.3316,-0.1583,0.0182,-0.0618,0.098,-0.0160
2023-02-13,AAPL,2023-03-10,145.0,Call,10.75,11.2,0.3214,0.7835,0.0227,-0.0898,0.1181,0.0750
2023-02-13,AAPL,2023-03-10,145.0,Put,1.64,1.7,0.321,-0.2172,0.023,-0.0723,0.1224,-0.0216
2023-02-13,AAPL,2023-03-10,148.0,Call,8.5,9.0,0.3158,0.7084,0.027,-0.1,0.1382,0.0686
2023-02-13,AAPL,2023-03-10,148.0,Put,2.31,2.67,0.3185,-0.295,0.0272,-0.0834,0.1399,-0.0289
2023-02-13,AAPL,2023-03-10,150.0,Call,7.2,7.45,0.307,0.6536,0.0299,-0.103,0.1486,0.0638
2023-02-13,AAPL,2023-03-10,150.0,Put,2.98,3.1,0.3082,-0.3495,0.0302,-0.0859,0.1476,-0.0336
2023-02-13,AAPL,2023-03-10,155.0,Call,4.3,4.5,0.2935,0.4931,0.0338,-0.1033,0.1606,0.0489
2023-02-13,AAPL,2023-03-10,155.0,Put,5.0,6.0,0.3183,-0.5088,0.0318,-0.0938,0.1609,-0.0465
2023-02-13,AAPL,2023-03-10,157.5,Call,3.15,3.25,0.2839,0.4068,0.0339,-0.0962,0.1562,0.0407
2023-02-13,AAPL,2023-03-10,157.5,Put,6.2,6.75,0.2881,-0.5989,0.0344,-0.0801,0.1537,-0.0514
2023-02-13,AAPL,2023-03-10,160.0,Call,2.17,2.32,0.2763,0.322,0.0322,-0.0858,0.1443,0.0324
2023-02-13,AAPL,2023-03-10,160.0,Put,7.85,8.25,0.2818,-0.6841,0.0328,-0.0702,0.1415,-0.0550
2023-02-13,AAPL,2023-03-10,162.5,Call,1.51,1.6,0.2732,0.2466,0.0287,-0.074,0.127,0.0249
2023-02-13,AAPL,2023-03-10,162.5,Put,9.6,10.1,0.277,-0.763,0.0298,-0.0579,0.1242,-0.0558
2023-02-13,AAPL,2023-03-10,165.0,Call,1.0,1.08,0.2703,0.1816,0.0243,-0.0608,0.1062,0.0184
2023-02-13,AAPL,2023-03-10,165.0,Put,11.55,12.15,0.2737,-0.8316,0.0257,-0.0447,0.1029,-0.0531
2023-02-13,AAPL,2023-03-10,170.0,Call,0.42,0.45,0.268,0.0896,0.015,-0.0366,0.0651,0.0091
2023-02-13,AAPL,2023-03-10,170.0,Put,15.8,16.7,0.2578,-0.9466,0.0165,-0.0151,0.0453,-0.0300
2023-02-13,AAPL,2023-03-10,172.5,Call,0.27,0.29,0.2693,0.0614,0.0112,-0.0275,0.0488,0.0063
2023-02-13,AAPL,2023-03-10,172.5,Put,18.25,19.25,0.2864,-0.9513,0.0138,-0.0158,0.0425,-0.0301
2023-02-13,AAPL,2023-03-10,177.5,Call,0.06,0.14,0.2781,0.0297,0.006,-0.0157,0.0272,0.0030
2023-02-13,AAPL,2023-03-10,177.5,Put,21.85,24.3,0.3236,-0.9709,0.0097,-0.0111,0.0284,-0.0219
2023-02-13,AAPL,2023-03-10,180.0,Call,0.08,0.09,0.2831,0.0207,0.0044,-0.0118,0.0201,0.0021
2023-02-13,AAPL,2023-03-10,180.0,Put,25.75,26.8,0.3742,-0.9559,0.0093,-0.0202,0.0394,-0.0330
2023-02-13,AAPL,2023-03-10,185.0,Call,0.04,0.06,0.3022,0.0122,0.0026,-0.0079,0.0127,0.0012
2023-02-13,AAPL,2023-03-10,185.0,Put,30.7,31.75,0.4079,-0.9698,0.0071,-0.0157,0.0285,-0.0268
2023-02-13,AAPL,2023-03-10,190.0,Call,0.03,0.04,0.3256,0.0083,0.0017,-0.0061,0.0091,0.0008
2023-02-13,AAPL,2023-03-10,190.0,Put,35.75,36.75,0.4645,-0.9678,0.0061,-0.0192,0.029,-0.0308
2023-02-13,AAPL,2023-03-10,195.0,Call,0.02,0.08,0.3256,0.0034,0.0008,-0.0028,0.0042,0.0004
2023-02-13,AAPL,2023-03-10,195.0,Put,40.7,41.7,0.4645,-0.9887,0.0043,-0.0059,0.0123,-0.0118
2023-02-13,AAPL,2023-03-10,200.0,Call,0.01,0.03,0.3256,0.0014,0.0003,-0.0012,0.0018,0.0001
2023-02-13,AAPL,2023-03-10,200.0,Put,44.35,46.7,0.4645,-1.0,0.0008,0.0,0.0,0.0000
2023-02-13,AAPL,2023-03-31,110.0,Call,44.25,46.2,0.6183,0.9521,0.003,-0.0495,0.0544,0.1275
2023-02-13,AAPL,2023-03-31,110.0,Put,0.09,0.19,0.6183,-0.0479,0.003,-0.0355,0.0544,-0.0102
2023-02-13,AAPL,2023-03-31,115.0,Call,39.35,41.35,0.5674,0.9424,0.0037,-0.0523,0.0629,0.1317
2023-02-13,AAPL,2023-03-31,115.0,Put,0.22,0.26,0.4441,-0.0248,0.0024,-0.0148,0.0317,-0.0051
2023-02-13,AAPL,2023-03-31,120.0,Call,34.5,36.45,0.515,0.931,0.0047,-0.0544,0.0725,0.1357
2023-02-13,AAPL,2023-03-31,120.0,Put,0.33,0.37,0.4172,-0.0365,0.0035,-0.0191,0.0437,-0.0075
2023-02-13,AAPL,2023-03-31,125.0,Call,29.65,30.4,0.3786,0.9512,0.0049,-0.0376,0.0552,0.1464
2023-02-13,AAPL,2023-03-31,125.0,Put,0.46,0.54,0.3888,-0.053,0.0051,-0.0238,0.0589,-0.0109
2023-02-13,AAPL,2023-03-31,131.0,Call,24.05,24.65,0.3501,0.9198,0.0078,-0.046,0.0813,0.1475
2023-02-13,AAPL,2023-03-31,131.0,Put,0.8,0.88,0.3625,-0.0872,0.0081,-0.0325,0.0866,-0.0166
2023-02-13,AAPL,2023-03-31,135.0,Call,19.8,21.6,0.3347,0.8868,0.0105,-0.053,0.1048,0.1457
2023-02-13,AAPL,2023-03-31,135.0,Put,1.15,1.24,0.3466,-0.1212,0.0107,-0.0392,0.1115,-0.0229
2023-02-13,AAPL,2023-03-31,138.0,Call,17.85,18.45,0.3313,0.8494,0.0129,-0.0604,0.1276,0.1417
2023-02-13,AAPL,2023-03-31,138.0,Put,1.44,1.62,0.3336,-0.153,0.0131,-0.044,0.1317,-0.0285
2023-02-13,AAPL,2023-03-31,142.0,Call,14.55,15.2,0.3218,0.7912,0.0164,-0.0686,0.1568,0.1345
2023-02-13,AAPL,2023-03-31,142.0,Put,2.18,2.4,0.3269,-0.2136,0.0165,-0.0526,0.1633,-0.0393
2023-02-13,AAPL,2023-03-31,145.0,Call,12.25,12.85,0.313,0.7396,0.019,-0.0733,0.1772,0.1274
2023-02-13,AAPL,2023-03-31,145.0,Put,2.83,3.1,0.3179,-0.2657,0.0192,-0.0572,0.177,-0.0482
2023-02-13,AAPL,2023-03-31,148.0,Call,10.15,10.7,0.3064,0.6791,0.0214,-0.0772,0.1955,0.1184
2023-02-13,AAPL,2023-03-31,148.0,Put,3.65,3.9,0.3078,-0.3253,0.0218,-0.06,0.1968,-0.0578
2023-02-13,AAPL,2023-03-31,150.0,Call,8.9,9.35,0.3027,0.6347,0.0228,-0.0789,0.2052,0.1115
2023-02-13,AAPL,2023-03-31,150.0,Put,4.35,4.55,0.303,-0.37,0.0233,-0.0614,0.2053,-0.0647
2023-02-13,AAPL,2023-03-31,155.0,Call,6.0,6.25,0.2866,0.5142,0.0255,-0.0772,0.2176,0.0919
2023-02-13,AAPL,2023-03-31,155.0,Put,6.4,6.65,0.2902,-0.4934,0.026,-0.0604,0.2175,-0.0816
2023-02-13,AAPL,2023-03-31,157.5,Call,4.8,5.0,0.2808,0.4497,0.0258,-0.0742,0.216,0.0809
2023-02-13,AAPL,2023-03-31,157.5,Put,7.45,8.0,0.2804,-0.5608,0.0268,-0.0564,0.2139,-0.0887
2023-02-13,AAPL,2023-03-31,160.0,Call,3.0,3.95,0.2578,0.3751,0.027,-0.065,0.207,0.0683
2023-02-13,AAPL,2023-03-31,160.0,Put,8.9,9.45,0.2749,-0.6285,0.0267,-0.0518,0.2071,-0.0941
2023-02-13,AAPL,2023-03-31,162.5,Call,2.84,3.05,0.2702,0.3223,0.0243,-0.0635,0.1958,0.0587
2023-02-13,AAPL,2023-03-31,162.5,Put,10.6,11.25,0.2758,-0.6895,0.0253,-0.0473,0.1923,-0.0974
2023-02-13,AAPL,2023-03-31,165.0,Call,1.91,2.29,0.2593,0.2577,0.0228,-0.0545,0.1763,0.0473
2023-02-13,AAPL,2023-03-31,165.0,Put,12.4,12.9,0.2676,-0.7551,0.024,-0.0393,0.1687,-0.0966
2023-02-13,AAPL,2023-03-31,170.0,Call,1.16,1.25,0.2607,0.1662,0.0175,-0.0417,0.1361,0.0307
2023-02-13,AAPL,2023-03-31,170.0,Put,16.15,17.3,0.2622,-0.862,0.0196,-0.0245,0.1209,-0.0825
2023-02-13,AAPL,2023-03-31,172.5,Call,0.82,1.05,0.2646,0.1337,0.0149,-0.0364,0.1177,0.0247
2023-02-13,AAPL,2023-03-31,172.5,Put,18.35,19.4,0.2513,-0.9178,0.0172,-0.0146,0.0841,-0.0610
2023-02-13,AAPL,2023-03-31,177.5,Call,0.41,0.48,0.2581,0.0734,0.0099,-0.0227,0.076,0.0136
2023-02-13,AAPL,2023-03-31,177.5,Put,23.1,24.35,0.2705,-0.958,0.0126,-0.0081,0.051,-0.0386
2023-02-13,AAPL,2023-03-31,180.0,Call,0.29,0.35,0.2592,0.0551,0.0079,-0.0182,0.0608,0.0103
2023-02-13,AAPL,2023-03-31,180.0,Put,24.4,28.4,0.3213,-0.9288,0.0117,-0.0176,0.075,-0.0645
2023-02-13,AAPL,2023-03-31,185.0,Call,0.15,0.19,0.2636,0.0313,0.0049,-0.0116,0.0385,0.0059
2023-02-13,AAPL,2023-03-31,185.0,Put,30.65,31.85,0.3355,-0.9592,0.0092,-0.0109,0.0479,-0.0437
2023-02-13,AAPL,2023-03-31,190.0,Call,0.08,0.12,0.2724,0.019,0.0031,-0.0079,0.0253,0.0036
2023-02-13,AAPL,2023-03-31,190.0,Put,35.65,36.85,0.3732,-0.9626,0.0077,-0.0113,0.0466,-0.0439
2023-02-13,AAPL,2023-03-31,195.0,Call,0.04,0.08,0.2865,0.0131,0.0022,-0.006,0.0184,0.0025
2023-02-13,AAPL,2023-03-31,195.0,Put,40.65,41.85,0.4046,-0.9681,0.0065,-0.0104,0.0384,-0.0416
2023-02-13,AAPL,2023-03-31,200.0,Call,0.04,0.06,0.3006,0.0094,0.0015,-0.0047,0.0137,0.0017
2023-02-13,AAPL,2023-03-31,200.0,Put,45.6,46.85,0.436,-0.9722,0.0057,-0.0103,0.036,-0.0397
2023-02-15,AAPL,2023-03-03,110.0,Call,44.6,46.45,0.5619,0.9987,0.0002,-0.0163,0.0014,0.0480
2023-02-15,AAPL,2023-03-03,110.0,Put,0.01,0.02,0.5619,-0.0013,0.0002,-0.0024,0.0014,-0.0001
2023-02-15,AAPL,2023-03-03,115.0,Call,39.65,41.45,0.5619,0.9958,0.0007,-0.0216,0.0041,0.0500
2023-02-15,AAPL,2023-03-03,115.0,Put,0.02,0.03,0.5619,-0.0042,0.0007,-0.007,0.0041,-0.0003
2023-02-15,AAPL,2023-03-03,120.0,Call,34.8,36.35,0.4856,0.9955,0.0008,-0.0216,0.0043,0.0522
2023-02-15,AAPL,2023-03-03,120.0,Put,0.02,0.04,0.5109,-0.0065,0.0011,-0.0093,0.0059,-0.0005
2023-02-15,AAPL,2023-03-03,124.0,Call,30.75,32.5,0.4929,0.9879,0.002,-0.0311,0.0102,0.0534
2023-02-15,AAPL,2023-03-03,124.0,Put,0.03,0.14,0.4716,-0.0093,0.0016,-0.0119,0.0082,-0.0007
2023-02-15,AAPL,2023-03-03,128.0,Call,26.75,28.6,0.446,0.9839,0.0028,-0.0341,0.0131,0.0548
2023-02-15,AAPL,2023-03-03,128.0,Put,0.06,0.07,0.4282,-0.013,0.0024,-0.0143,0.0109,-0.0009
2023-02-15,AAPL,2023-03-03,132.0,Call,22.8,24.5,0.3585,0.9872,0.0028,-0.0284,0.0107,0.0568
2023-02-15,AAPL,2023-03-03,132.0,Put,0.08,0.1,0.3872,-0.0191,0.0037,-0.0179,0.0151,-0.0013
2023-02-15,AAPL,2023-03-03,136.0,Call,18.8,20.95,0.3985,0.9514,0.0078,-0.057,0.0328,0.0560
2023-02-15,AAPL,2023-03-03,136.0,Put,0.14,0.16,0.3559,-0.0323,0.0062,-0.0255,0.0235,-0.0023
2023-02-15,AAPL,2023-03-03,140.0,Call,15.7,16.75,0.4014,0.9037,0.0131,-0.0854,0.0555,0.0544
2023-02-15,AAPL,2023-03-03,140.0,Put,0.25,0.26,0.3243,-0.0554,0.0106,-0.0358,0.0364,-0.0039
2023-02-15,AAPL,2023-03-03,143.0,Call,12.85,13.15,0.2996,0.9166,0.0158,-0.0631,0.0499,0.0567
2023-02-15,AAPL,2023-03-03,143.0,Put,0.4,0.54,0.3163,-0.0947,0.0165,-0.0525,0.0548,-0.0062
2023-02-15,AAPL,2023-03-03,146.0,Call,10.15,11.15,0.3337,0.8291,0.0234,-0.1011,0.0826,0.0518
2023-02-15,AAPL,2023-03-03,146.0,Put,0.67,0.84,0.2991,-0.1464,0.0237,-0.0672,0.0775,-0.0095
2023-02-15,AAPL,2023-03-03,149.0,Call,7.6,7.9,0.2736,0.7853,0.0328,-0.0957,0.0949,0.0501
2023-02-15,AAPL,2023-03-03,149.0,Put,1.13,1.19,0.2774,-0.2185,0.033,-0.0794,0.0972,-0.0139
2023-02-15,AAPL,2023-03-03,152.5,Call,5.1,5.4,0.2692,0.6519,0.0422,-0.1133,0.1202,0.0421
2023-02-15,AAPL,2023-03-03,152.5,Put,2.0,2.08,0.2621,-0.3472,0.0438,-0.0924,0.1195,-0.0213
2023-02-15,AAPL,2023-03-03,155.0,Call,3.6,3.75,0.2583,0.5413,0.0472,-0.1144,0.129,0.0352
2023-02-15,AAPL,2023-03-03,155.0,Put,2.95,3.05,0.2541,-0.4623,0.0489,-0.0948,0.1291,-0.0273
2023-02-15,AAPL,2023-03-03,157.5,Call,2.28,2.45,0.2457,0.4189,0.0489,-0.1055,0.127,0.0275
2023-02-15,AAPL,2023-03-03,157.5,Put,4.1,5.1,0.2731,-0.5762,0.0451,-0.0993,0.127,-0.0326
2023-02-15,AAPL,2023-03-03,162.5,Call,0.82,0.85,0.2368,0.1991,0.0363,-0.071,0.0908,0.0132
2023-02-15,AAPL,2023-03-03,162.5,Put,7.1,8.7,0.2526,-0.7966,0.0371,-0.0615,0.0919,-0.0361
2023-02-15,AAPL,2023-03-03,165.0,Call,0.44,0.46,0.2345,0.1221,0.0266,-0.0506,0.0658,0.0081
2023-02-15,AAPL,2023-03-03,165.0,Put,9.0,11.1,0.2573,-0.8698,0.0289,-0.0448,0.0706,-0.0330
2023-02-15,AAPL,2023-03-03,167.5,Call,0.23,0.25,0.2358,0.0718,0.0179,-0.0342,0.0445,0.0048
2023-02-15,AAPL,2023-03-03,167.5,Put,10.95,13.5,0.231,-0.9568,0.0197,-0.0144,0.0312,-0.0179
2023-02-15,AAPL,2023-03-03,170.0,Call,0.13,0.14,0.2417,0.0429,0.0116,-0.0232,0.0296,0.0029
2023-02-15,AAPL,2023-03-03,170.0,Put,13.45,15.95,0.2549,-0.972,0.0147,-0.0107,0.0227,-0.0135
2023-02-15,AAPL,2023-03-03,175.0,Call,0.04,0.06,0.2601,0.0168,0.0049,-0.0113,0.0135,0.0011
2023-02-15,AAPL,2023-03-03,175.0,Put,18.45,21.0,0.3319,-0.9688,0.0105,-0.0167,0.0245,-0.0179
2023-02-15,AAPL,2023-03-03,177.5,Call,0.02,0.04,0.2601,0.0085,0.0027,-0.0063,0.0075,0.0006
2023-02-15,AAPL,2023-03-03,177.5,Put,21.0,23.45,0.3319,-0.9887,0.0075,-0.0053,0.0112,-0.0070
2023-02-15,AAPL,2023-03-03,182.5,Call,0.01,0.03,0.2601,0.0019,0.0007,-0.0016,0.002,0.0001
2023-02-15,AAPL,2023-03-03,182.5,Put,26.0,28.45,0.3319,-1.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,185.0,Call,0.01,0.02,0.2601,0.0008,0.0003,-0.0008,0.0009,0.0001
2023-02-15,AAPL,2023-03-03,185.0,Put,28.5,30.95,0.3319,-1.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,190.0,Call,0.01,0.03,0.2601,0.0001,0.0001,-0.0001,0.0002,0.0000
2023-02-15,AAPL,2023-03-03,190.0,Put,33.5,35.9,0.3319,-1.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,195.0,Call,0.0,0.02,0.2601,0.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,195.0,Put,39.0,40.9,0.3319,-1.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,200.0,Call,0.0,0.01,0.2601,0.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-03,200.0,Put,43.5,45.9,0.3319,-1.0,0.0,0.0,0.0,0.0000
2023-02-15,AAPL,2023-03-17,110.0,Call,44.9,46.55,0.5223,0.9919,0.0009,-0.0223,0.0098,0.0888
2023-02-15,AAPL,2023-03-17,110.0,Put,0.05,0.08,0.5223,-0.0081,0.0009,-0.0084,0.0098,-0.0011
2023-02-15,AAPL,2023-03-17,115.0,Call,39.95,41.65,0.4287,0.9945,0.0008,-0.0194,0.007,0.0933
2023-02-15,AAPL,2023-03-17,115.0,Put,0.07,0.08,0.4712,-0.0101,0.0013,-0.0092,0.012,-0.0013
2023-02-15,AAPL,2023-03-17,120.0,Call,35.0,36.0,0.4263,0.9863,0.0018,-0.0259,0.0156,0.0963
2023-02-15,AAPL,2023-03-17,120.0,Put,0.08,0.11,0.4263,-0.0137,0.0018,-0.0108,0.0156,-0.0018
2023-02-15,AAPL,2023-03-17,125.0,Call,30.8,31.3,0.4298,0.9683,0.0037,-0.0378,0.0317,0.0979
2023-02-15,AAPL,2023-03-17,125.0,Put,0.16,0.17,0.4008,-0.0237,0.0031,-0.0161,0.0249,-0.0032
2023-02-15,AAPL,2023-03-17,130.0,Call,25.9,26.2,0.3598,0.9653,0.0048,-0.0362,0.0342,0.1017
2023-02-15,AAPL,2023-03-17,130.0,Put,0.25,0.26,0.3674,-0.0375,0.005,-0.0216,0.0364,-0.0050
2023-02-15,AAPL,2023-03-17,135.0,Call,21.15,21.4,0.3404,0.9365,0.0082,-0.0472,0.0554,0.1019
2023-02-15,AAPL,2023-03-17,135.0,Put,0.42,0.44,0.3394,-0.0629,0.0082,-0.03,0.0545,-0.0078
2023-02-15,AAPL,2023-03-17,140.0,Call,16.45,16.95,0.3252,0.8855,0.0134,-0.062,0.0861,0.0992
2023-02-15,AAPL,2023-03-17,140.0,Put,0.75,0.79,0.3164,-0.109,0.0133,-0.0419,0.0829,-0.0134
2023-02-15,AAPL,2023-03-17,145.0,Call,12.15,12.4,0.2974,0.8146,0.0202,-0.0735,0.1189,0.0938
2023-02-15,AAPL,2023-03-17,145.0,Put,1.38,1.43,0.2974,-0.1864,0.0205,-0.056,0.1225,-0.0225
2023-02-15,AAPL,2023-03-17,150.0,Call,8.35,8.45,0.2813,0.6987,0.0278,-0.0855,0.155,0.0822
2023-02-15,AAPL,2023-03-17,150.0,Put,2.46,2.52,0.279,-0.3028,0.0285,-0.067,0.1546,-0.0354
2023-02-15,AAPL,2023-03-17,155.0,Call,5.15,5.2,0.2658,0.5461,0.0335,-0.0883,0.1763,0.0654
2023-02-15,AAPL,2023-03-17,155.0,Put,4.2,4.3,0.2628,-0.4595,0.0347,-0.0697,0.1763,-0.0505
2023-02-15,AAPL,2023-03-17,160.0,Call,2.74,2.79,0.2508,0.3731,0.0339,-0.0775,0.1685,0.0453
2023-02-15,AAPL,2023-03-17,160.0,Put,6.75,6.95,0.2469,-0.6406,0.0358,-0.0586,0.1638,-0.0626
2023-02-15,AAPL,2023-03-17,165.0,Call,1.26,1.28,0.2403,0.2153,0.0274,-0.0563,0.1301,0.0264
2023-02-15,AAPL,2023-03-17,165.0,Put,9.85,12.2,0.2822,-0.7594,0.0268,-0.0543,0.1376,-0.0670
2023-02-15,AAPL,2023-03-17,170.0,Call,0.52,0.54,0.237,0.1076,0.0175,-0.0346,0.0823,0.0133
2023-02-15,AAPL,2023-03-17,170.0,Put,13.35,16.25,0.2297,-0.933,0.0199,-0.0146,0.0588,-0.0375
2023-02-15,AAPL,2023-03-17,175.0,Call,0.21,0.22,0.2394,0.0496,0.0096,-0.0192,0.0456,0.0061
2023-02-15,AAPL,2023-03-17,175.0,Put,19.1,20.4,0.272,-0.9563,0.0137,-0.0121,0.0428,-0.0306
2023-02-15,AAPL,2023-03-17,180.0,Call,0.09,0.11,0.25,0.0244,0.0052,-0.0111,0.0255,0.0030
2023-02-15,AAPL,2023-03-17,180.0,Put,23.3,27.0,0.3933,-0.9054,0.0117,-0.0386,0.0783,-0.0596
2023-02-15,AAPL,2023-03-17,185.0,Call,0.05,0.06,0.2657,0.0136,0.0029,-0.0071,0.0155,0.0017
